<a href="http://www.actgate.com/pipe.html" target="_blank" ><img src="http://quickmap.lroc.asu.edu/img/pipe_logo_40.jpg" /></a>

<br /><br />

position,GLD100,lon,lat
    127.85448,  -1239.00000,     27.97626,    -11.40960
    128.38063,  -1128.00000,     27.99396,    -11.40929
    128.90678,  -1013.00000,     28.01165,    -11.40898
    129.43293,   -910.00000,     28.02935,    -11.40867
    129.95908,   -982.00000,     28.04705,    -11.40835
    130.48523,  -1063.00000,     28.06475,    -11.40804
    131.01138,  -1123.00000,     28.08245,    -11.40772
    131.53753,  -1174.00000,     28.10014,    -11.40741
    132.06368,  -1221.00000,     28.11784,    -11.40709
    132.58983,  -1298.00000,     28.13554,    -11.40677
    133.11598,  -1351.00000,     28.15324,    -11.40645
    133.64213,  -1346.00000,     28.17094,    -11.40613
    134.16828,  -1293.00000,     28.18863,    -11.40581
    134.69443,  -1306.00000,     28.20633,    -11.40548
    135.22058,  -1323.00000,     28.22403,    -11.40516
    135.74673,  -1339.00000,     28.24173,    -11.40483
    136.27288,  -1360.00000,     28.25943,    -11.40451
    136.79903,  -1373.00000,     28.27712,    -11.40418
    137.32518,  -1382.00000,     28.29482,    -11.40385
    137.85133,  -1388.00000,     28.31252,    -11.40352
    138.37748,  -1446.00000,     28.33022,    -11.40319
    138.90363,  -1464.00000,     28.34791,    -11.40286
    139.42978,  -1479.00000,     28.36561,    -11.40253
    139.95593,  -1495.00000,     28.38331,    -11.40220
    140.48208,  -1508.00000,     28.40101,    -11.40186
    141.00823,  -1530.00000,     28.41870,    -11.40153
    141.53438,  -1566.00000,     28.43640,    -11.40119
    142.06054,  -1598.00000,     28.45410,    -11.40085
    142.58669,  -1610.00000,     28.47179,    -11.40051
    143.11284,  -1609.00000,     28.48949,    -11.40017
    143.63899,  -1637.00000,     28.50719,    -11.39983
    144.16514,  -1774.00000,     28.52489,    -11.39949
    144.69129,  -1845.00000,     28.54258,    -11.39915
    145.21744,  -1894.00000,     28.56028,    -11.39880
    145.74359,  -1924.00000,     28.57798,    -11.39846
    146.26974,  -1941.00000,     28.59567,    -11.39811
    146.79589,  -1955.00000,     28.61337,    -11.39776
    147.32204,  -1951.00000,     28.63107,    -11.39741
    147.84819,  -1924.00000,     28.64876,    -11.39707
    148.37434,  -1882.00000,     28.66646,    -11.39671
    148.90049,  -1824.00000,     28.68416,    -11.39636
    149.42664,  -1687.00000,     28.70185,    -11.39601
    149.95279,  -1685.00000,     28.71955,    -11.39566
    150.47894,  -1715.00000,     28.73725,    -11.39530
    151.00509,  -1761.00000,     28.75494,    -11.39495
    151.53124,  -1820.00000,     28.77264,    -11.39459
    152.05739,  -1877.00000,     28.79034,    -11.39423
    152.58354,  -1938.00000,     28.80803,    -11.39387
    153.10969,  -1998.00000,     28.82573,    -11.39351
    153.63584,  -2042.00000,     28.84343,    -11.39315
    154.16199,  -2092.00000,     28.86112,    -11.39279
    154.68814,  -2122.00000,     28.87882,    -11.39243
    155.21429,  -2155.00000,     28.89651,    -11.39206
    155.74044,  -2174.00000,     28.91421,    -11.39170
    156.26659,  -2164.00000,     28.93191,    -11.39133
    156.79274,  -2201.00000,     28.94960,    -11.39096
    157.31889,  -2226.00000,     28.96730,    -11.39059
    157.84504,  -2235.00000,     28.98499,    -11.39022
    158.37119,  -2229.00000,     29.00269,    -11.38985
    158.89734,  -2223.00000,     29.02039,    -11.38948
    159.42349,  -2222.00000,     29.03808,    -11.38911
    159.94964,  -2208.00000,     29.05578,    -11.38874
    160.47579,  -2187.00000,     29.07347,    -11.38836
    161.00194,  -2173.00000,     29.09117,    -11.38799
    161.52809,  -2153.00000,     29.10886,    -11.38761
    162.05424,  -2102.00000,     29.12656,    -11.38723
    162.58039,  -2038.00000,     29.14426,    -11.38685
    163.10654,  -1983.00000,     29.16195,    -11.38647
    163.46412,  -1983.00000,     29.17398,    -11.38621
